"id","c_avg_deg_cons","c_avg_dom_cons","c_avg_domdeg_cons","c_cv_deg_cons","c_cv_dom_cons","c_cv_domdeg_cons","c_domain","c_ent_deg_cons","c_ent_dom_cons","c_ent_domdeg_cons","c_logprod_deg_cons","c_logprod_dom_cons","c_max_deg_cons","c_max_dom_cons","c_max_domdeg_cons","c_min_deg_cons","c_min_dom_cons","c_min_domdeg_cons","c_num_cons","c_ratio_cons","c_sum_ari_cons","c_sum_dom_cons","c_sum_domdeg_cons","d_array_cons","d_bool_cons","d_bool_vars","d_int_cons","d_int_vars","d_ratio_array_cons","d_ratio_bool_cons","d_ratio_bool_vars","d_ratio_int_cons","d_ratio_int_vars","d_ratio_set_cons","d_ratio_set_vars","d_set_cons","d_set_vars","gc_all_diff","gc_bool_lin","gc_count","gc_cumulative","gc_disjoint","gc_global_cons","gc_inverse","gc_ratio_globs","gc_regular","gc_table","o_de","o_de_di","o_deg","o_deg_avg","o_deg_cons","o_deg_std","o_di","o_di_de","o_dom","o_dom_avg","o_dom_deg","v_avg_deg_vars","v_avg_dom_vars","v_avg_domdeg_vars","v_cv_deg_vars","v_cv_dom_vars","v_cv_domdeg_vars","v_def_vars","v_ent_deg_vars","v_ent_dom_vars","v_ent_domdeg_vars","v_intro_vars","v_logprod_deg_vars","v_logprod_dom_vars","v_max_deg_vars","v_max_dom_vars","v_max_domdeg_vars","v_min_deg_vars","v_min_dom_vars","v_min_domdeg_vars","v_num_aliases","v_num_consts","v_num_vars","v_ratio_bounded","v_ratio_vars","v_sum_deg_vars","v_sum_dom_vars","v_sum_domdeg_vars","gr_avg_clust_cg","gr_avg_deg_cg","gr_avg_deg_vg","gr_avg_diam_vg","gr_cv_clust_cg","gr_cv_deg_cg","gr_cv_deg_vg","gr_cv_diam_vg","gr_ent_clust_cg","gr_ent_deg_cg","gr_ent_deg_vg","gr_ent_diam_vg","gr_max_clust_cg","gr_max_deg_cg","gr_max_deg_vg","gr_max_diam_vg","gr_min_clust_cg","gr_min_deg_cg","gr_min_deg_vg","gr_min_diam_vg","dy_props","dy_nodes","dy_fails","dy_depth","dy_peak","dy_ratio_props","dy_ratio_nodes","dy_fzn_time","dy_static_time","dy_tot_time","g12fd","g12fd_success","Class"
"normalized-fapp20-0420-3.xml.mzn_AND_NODATA",2.243571,22.727247,9.704475,0.215356,0.605046,0.490302,0,0.994144,6.033112,2.368319,29500.132993,104321.661244,3,48.846429,16.282143,1,2,1,26054,1.2213,68095,592135.699472,252840.388695,4500,0,9000,21134,12333,0.172718,0,0.421882,0.811161,0.578118,0.01612,0,420,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,420,0,0,0,2.740074,1611545.920077,541325.924564,1.258385,2.90298,2.900306,20913,0.889903,3.952158,4.184532,20913,25193.402215,187664.257917,40,15904801,7952401,1,2,1,0,0,21333,0,0.818799,58454,34379109113,11548105948.7183,-1,-1,3.481461,6.520368,-1,-1,1.578629,0.434662,-1,-1,1.578675,2.960407,-1,-1,62,19,-1,-1,1,2,92748,993,493,103,23687,3.64963,0.496475,19.75,76.55,98.67,1800,FALSE,"ortools"
"normalized-fapp20-0420-4.xml.mzn_AND_NODATA",2.243571,22.727247,9.704475,0.215356,0.605046,0.490302,0,0.994144,6.033112,2.368319,29500.132993,104321.661244,3,48.846429,16.282143,1,2,1,26054,1.2213,68095,592135.699472,252840.388695,4500,0,9000,21134,12333,0.172718,0,0.421882,0.811161,0.578118,0.01612,0,420,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,420,0,0,0,2.740074,1611545.920077,541325.924564,1.258385,2.90298,2.900306,20913,0.889903,3.952158,4.184532,20913,25193.402215,187664.257917,40,15904801,7952401,1,2,1,0,0,21333,0,0.818799,58454,34379109113,11548105948.7183,-1,-1,3.481461,6.520368,-1,-1,1.578629,0.434662,-1,-1,1.578675,2.960407,-1,-1,62,19,-1,-1,1,2,92748,993,493,103,23687,3.64963,0.496475,19.87,76.95,99.19,1800,FALSE,"ortools"
"normalized-fapp20-0420-5.xml.mzn_AND_NODATA",2.243571,22.727247,9.704475,0.215356,0.605046,0.490302,0,0.994144,6.033112,2.368319,29500.132993,104321.661244,3,48.846429,16.282143,1,2,1,26054,1.2213,68095,592135.699472,252840.388695,4500,0,9000,21134,12333,0.172718,0,0.421882,0.811161,0.578118,0.01612,0,420,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,420,0,0,0,2.740074,1611545.920077,541325.924564,1.258385,2.90298,2.900306,20913,0.889903,3.952158,4.184532,20913,25193.402215,187664.257917,40,15904801,7952401,1,2,1,0,0,21333,0,0.818799,58454,34379109113,11548105948.7183,-1,-1,3.481461,6.520368,-1,-1,1.578629,0.434662,-1,-1,1.578675,2.960407,-1,-1,62,19,-1,-1,1,2,92748,993,493,103,23687,3.64963,0.496475,19.88,77.46,99.7,1800,FALSE,"ortools"
"normalized-fapp20-0420-6.xml.mzn_AND_NODATA",2.243608,22.729588,9.705391,0.215365,0.604966,0.490222,0,0.99422,6.033513,2.368217,29496.132993,104312.270988,3,48.846429,16.282143,1,2,1,26050,1.221227,68085,592105.775746,252825.426832,4498,0,8998,21132,12333,0.172668,0,0.421827,0.811209,0.578173,0.016123,0,420,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,420,0,0,0,2.739956,1611697.018846,541376.87777,1.25852,2.902828,2.900153,20911,0.891838,3.952411,4.186117,20911,25187.402215,187662.257917,40,15904801,7952401,1,2,1,0,0,21331,0,0.818848,58446,34379109109,11548110179.7183,-1,-1,3.481412,6.456566,-1,-1,1.578739,0.431879,-1,-1,1.580647,2.959993,-1,-1,62,19,-1,-1,1,2,92974,997,495,103,23687,3.6591,0.496489,19.49,76.86,98.72,1800,FALSE,"ortools"
"normalized-fapp20-0420-7.xml.mzn_AND_NODATA",2.243608,22.729588,9.705391,0.215365,0.604966,0.490222,0,0.99422,6.033513,2.368217,29496.132993,104312.270988,3,48.846429,16.282143,1,2,1,26050,1.221227,68085,592105.775746,252825.426832,4498,0,8998,21132,12333,0.172668,0,0.421827,0.811209,0.578173,0.016123,0,420,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,420,0,0,0,2.739956,1611697.018846,541376.87777,1.25852,2.902828,2.900153,20911,0.891838,3.952411,4.186117,20911,25187.402215,187662.257917,40,15904801,7952401,1,2,1,0,0,21331,0,0.818848,58446,34379109109,11548110179.7183,-1,-1,3.481412,6.456566,-1,-1,1.578739,0.431879,-1,-1,1.580647,2.959993,-1,-1,62,19,-1,-1,1,2,92652,991,492,103,23687,3.64642,0.496468,19.98,77.01,99.37,1800,FALSE,"ortools"
"normalized-fapp20-0420-8.xml.mzn_AND_NODATA",2.243683,22.734274,9.707224,0.215382,0.604805,0.490061,0,0.994371,6.034183,2.368013,29488.132993,104293.493246,3,48.846429,16.282143,1,2,1,26042,1.221081,68065,592045.954098,252795.516008,4494,0,8994,21128,12333,0.172567,0,0.421719,0.811305,0.578281,0.016128,0,420,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,420,0,0,0,2.73972,1611999.301402,541478.810509,1.25879,2.902523,2.899846,20907,0.895554,3.952919,4.188837,20907,25175.402215,187658.257917,40,15904801,7952401,1,2,1,0,0,21327,0,0.818946,58430,34379109101,11548118591.7183,-1,-1,3.481315,6.41009,-1,-1,1.57896,0.430169,-1,-1,1.58439,2.961857,-1,-1,62,19,-1,-1,1,2,92413,989,491,103,23623,3.63816,0.496461,20.01,76.68,99.04,1800,FALSE,"ortools"
"normalized-fapp20-0420-9.xml.mzn_AND_NODATA",2.243833,22.743665,9.710899,0.215417,0.604482,0.489739,0,0.994675,6.035214,2.367602,29472.132993,104255.972204,3,48.846429,16.282143,1,2,1,26026,1.220789,68025,591926.61591,252735.846913,4486,0,8986,21120,12333,0.172366,0,0.421502,0.811496,0.578498,0.016138,0,420,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,420,0,0,0,2.739247,1612604.206811,541682.772068,1.259332,2.901914,2.899233,20899,0.902554,3.953935,4.193718,20899,25151.402215,187650.257917,40,15904801,7952401,1,2,1,0,0,21319,0,0.819142,58398,34379109085,11548135017.7183,-1,-1,3.48112,6.313242,-1,-1,1.5794,0.426072,-1,-1,1.591352,2.955751,-1,-1,62,19,-1,-1,1,2,132979,979,480,123,41289,5.23849,0.490296,19.99,77.62,99.98,1800,FALSE,"minisatid"
"normalized-fapp21-0500-10.xml.mzn_AND_NODATA",2.214812,22.553041,9.812184,0.234496,0.59767,0.472109,0,1.100206,3.971581,2.370495,17093.856028,62135.989215,3,48.595509,16.198503,1,2,1,15474,1.220925,40089,348985.758074,151833.734557,2511,0,5033,12463,7641,0.162272,0,0.397112,0.805416,0.602888,0.032312,0,500,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,500,0,0,0,2.704119,1462029.6638,502820.147194,0.872021,2.964791,2.961272,12174,1.168887,2.575163,3.01568,12174,15499.277796,113814.392467,25,14580001,7290001,1,2,1,0,0,12674,0,0.819051,34272,18529763959,6372742545.53053,-1,-1,3.415023,6.525564,-1,-1,1.09442,0.413687,-1,-1,1.83336,2.977997,-1,-1,37,20,-1,-1,1,2,85252,1635,805,153,42379,5.80261,0.492355,6.85,21.19,30.29,1800,FALSE,"minisatid"
"normalized-fapp21-0500-4.xml.mzn_AND_NODATA",2.214507,22.531552,9.803518,0.234391,0.598418,0.472887,0,1.099421,3.971453,2.371561,17115.856028,62187.478696,3,48.595509,16.198503,1,2,1,15496,1.2216,40144,349148.931693,151915.321366,2522,0,5044,12474,7641,0.162752,0,0.397635,0.804982,0.602365,0.032266,0,500,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,500,0,0,0,2.705242,1460761.843201,502382.442888,0.870987,2.966223,2.962714,12185,1.15485,2.574084,3.005298,12185,15532.277796,113825.392467,25,14580001,7290001,1,2,1,0,0,12685,0,0.818598,34316,18529763981,6372721288.03053,-1,-1,3.41553,6.582341,-1,-1,1.093591,0.41236,-1,-1,1.819318,2.962916,-1,-1,37,20,-1,-1,1,2,77762,1552,769,104,34952,5.2849,0.49549,6.66,21.34,30.23,1800,FALSE,"minisatid"
"normalized-fapp21-0500-5.xml.mzn_AND_NODATA",2.214535,22.533535,9.804321,0.2344,0.598349,0.472815,0,1.099493,3.971057,2.371465,17113.856028,62182.8526,3,48.595509,16.198503,1,2,1,15494,1.221539,40139,349134.584625,151908.147832,2521,0,5043,12473,7641,0.162708,0,0.397588,0.805021,0.602412,0.032271,0,500,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,500,0,0,0,2.70514,1460877.008751,502422.153148,0.871081,2.966093,2.962584,12184,1.156173,2.574182,3.006451,12184,15529.277796,113824.392467,25,14580001,7290001,1,2,1,0,0,12684,0,0.818639,34312,18529763979,6372722590.53053,-1,-1,3.415484,6.579391,-1,-1,1.093666,0.412441,-1,-1,1.820652,2.963681,-1,-1,37,20,-1,-1,1,2,76992,1526,756,101,34952,5.23328,0.495413,6.93,21.55,30.74,1800,FALSE,"minisatid"
"normalized-fapp21-0500-6.xml.mzn_AND_NODATA",2.214535,22.533535,9.804321,0.2344,0.598349,0.472815,0,1.099493,3.971057,2.371465,17113.856028,62182.8526,3,48.595509,16.198503,1,2,1,15494,1.221539,40139,349134.584625,151908.147832,2521,0,5043,12473,7641,0.162708,0,0.397588,0.805021,0.602412,0.032271,0,500,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,500,0,0,0,2.70514,1460877.008751,502422.153148,0.871081,2.966093,2.962584,12184,1.156173,2.574182,3.006451,12184,15529.277796,113824.392467,25,14580001,7290001,1,2,1,0,0,12684,0,0.818639,34312,18529763979,6372722590.53053,-1,-1,3.415484,6.579391,-1,-1,1.093666,0.412441,-1,-1,1.820652,2.963681,-1,-1,37,20,-1,-1,1,2,78146,1556,771,99,32456,5.31172,0.495501,6.57,21.65,30.45,1800,FALSE,"minisatid"
"normalized-fapp21-0500-7.xml.mzn_AND_NODATA",2.214535,22.533535,9.804321,0.2344,0.598349,0.472815,0,1.099493,3.971057,2.371465,17113.856028,62182.8526,3,48.595509,16.198503,1,2,1,15494,1.221539,40139,349134.584625,151908.147832,2521,0,5043,12473,7641,0.162708,0,0.397588,0.805021,0.602412,0.032271,0,500,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,500,0,0,0,2.70514,1460877.008751,502422.153148,0.871081,2.966093,2.962584,12184,1.156173,2.574182,3.006451,12184,15529.277796,113824.392467,25,14580001,7290001,1,2,1,0,0,12684,0,0.818639,34312,18529763979,6372722590.53053,-1,-1,3.415484,6.579391,-1,-1,1.093666,0.412441,-1,-1,1.820652,2.963681,-1,-1,37,20,-1,-1,1,2,77342,1534,760,99,32456,5.25707,0.495437,6.95,21.88,31.06,1800,FALSE,"minisatid"
"normalized-fapp21-0500-8.xml.mzn_AND_NODATA",2.21459,22.53743,9.805891,0.234419,0.598213,0.472674,0,1.099635,3.971264,2.371272,17109.856028,62173.476361,3,48.595509,16.198503,1,2,1,15490,1.221416,40129,349104.786336,151893.248688,2519,0,5041,12471,7641,0.162621,0,0.397493,0.8051,0.602507,0.032279,0,500,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,500,0,0,0,2.704936,1461107.394338,502501.706476,0.871269,2.965833,2.962321,12182,1.158786,2.574379,3.008529,12182,15523.277796,113822.392467,25,14580001,7290001,1,2,1,0,0,12682,0,0.818722,34304,18529763975,6372726641.53053,-1,-1,3.415392,6.552673,-1,-1,1.093817,0.412481,-1,-1,1.82328,2.964979,-1,-1,37,20,-1,-1,1,2,77081,1528,757,99,32456,5.24075,0.495419,6.69,22.87,31.81,1800,FALSE,"minisatid"
"normalized-fapp21-0500-9.xml.mzn_AND_NODATA",2.214645,22.541327,9.807462,0.234439,0.598078,0.472533,0,1.099778,3.971471,2.371078,17105.856028,62164.100122,3,48.595509,16.198503,1,2,1,15486,1.221293,40119,349074.988047,151878.349543,2517,0,5039,12469,7641,0.162534,0,0.397397,0.805179,0.602603,0.032287,0,500,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,500,0,0,0,2.704732,1461337.852603,502581.2849,0.871457,2.965572,2.962059,12180,1.161362,2.574575,3.010441,12180,15517.277796,113820.392467,25,14580001,7290001,1,2,1,0,0,12680,0,0.818804,34296,18529763971,6372730692.53053,-1,-1,3.4153,6.541877,-1,-1,1.093967,0.412731,-1,-1,1.825861,2.967748,-1,-1,37,20,-1,-1,1,2,77909,1472,724,155,44747,5.29849,0.491848,6.78,22.16,31.18,1800,FALSE,"minisatid"
"normalized-fapp27-2550-0.xml.mzn_AND_NODATA",2.195334,22.438414,9.882285,0.245687,0.594768,0.462619,0,1.153632,3.865055,2.371034,64311.618011,237911.181249,3,48.638094,16.212698,1,2,1,59191,1.220785,152489,1328152.140321,584942.346816,9286,0,18574,47355,29912,0.156882,0,0.38308,0.800037,0.61692,0.043081,0,2550,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,2550,0,0,0,2.680031,1437256.551004,496843.440071,0.776961,3.020628,3.015846,45936,1.27526,2.506374,3.038478,45936,60124.312201,440698.592965,38,14796801,7398401,1,2,1,0,0,48486,0,0.819145,129944,69686821132,24089951035.2741,-1,-1,3.36658,6.770429,-1,-1,0.976831,0.45169,-1,-1,1.91162,3.143747,-1,-1,55,22,-1,-1,1,2,56269,208,99,53,90693,1.01885,0.475962,106.51,463.96,573.45,1800,FALSE,"minisatid"
"normalized-fapp27-2550-1.xml.mzn_AND_NODATA",2.195334,22.438414,9.882285,0.245687,0.594768,0.462619,0,1.153632,3.865055,2.371034,64311.618011,237911.181249,3,48.638094,16.212698,1,2,1,59191,1.220785,152489,1328152.140321,584942.346816,9286,0,18574,47355,29912,0.156882,0,0.38308,0.800037,0.61692,0.043081,0,2550,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,2550,0,0,0,2.680031,1437256.551004,496843.440071,0.776961,3.020628,3.015846,45936,1.27526,2.506374,3.038478,45936,60124.312201,440698.592965,38,14796801,7398401,1,2,1,0,0,48486,0,0.819145,129944,69686821132,24089951035.2741,-1,-1,3.36658,6.770429,-1,-1,0.976831,0.45169,-1,-1,1.91162,3.143747,-1,-1,55,22,-1,-1,1,2,56210,206,98,53,90693,1.01778,0.475728,108.31,466.44,577.71,1800,FALSE,"minisatid"
"normalized-fapp27-2550-10.xml.mzn_AND_NODATA",2.195644,22.46226,9.892082,0.245822,0.593933,0.461729,0,1.15455,3.865772,2.369756,64217.618011,237690.871303,3,48.638094,16.212698,1,2,1,59097,1.220029,152254,1327452.159681,584592.356496,9239,0,18527,47308,29912,0.156336,0,0.382481,0.800514,0.617519,0.043149,0,2550,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,2550,0,0,0,2.678751,1438651.108363,497327.482251,0.77808,3.019003,3.01421,45889,1.290543,2.507462,3.049665,45889,59983.312201,440651.592965,38,14796801,7398401,1,2,1,0,0,48439,0,0.819652,129756,69686821038,24090045912.7741,-1,-1,3.365965,6.720803,-1,-1,0.977729,0.454359,-1,-1,1.926989,3.158537,-1,-1,55,22,-1,-1,1,2,54390,204,98,47,90756,0.986506,0.480392,105.78,456.33,565.09,1800,FALSE,"minisatid"
"normalized-fapp27-2550-2.xml.mzn_AND_NODATA",2.195334,22.438414,9.882285,0.245687,0.594768,0.462619,0,1.153632,3.865055,2.371034,64311.618011,237911.181249,3,48.638094,16.212698,1,2,1,59191,1.220785,152489,1328152.140321,584942.346816,9286,0,18574,47355,29912,0.156882,0,0.38308,0.800037,0.61692,0.043081,0,2550,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,2550,0,0,0,2.680031,1437256.551004,496843.440071,0.776961,3.020628,3.015846,45936,1.27526,2.506374,3.038478,45936,60124.312201,440698.592965,38,14796801,7398401,1,2,1,0,0,48486,0,0.819145,129944,69686821132,24089951035.2741,-1,-1,3.36658,6.770429,-1,-1,0.976831,0.45169,-1,-1,1.91162,3.143747,-1,-1,55,22,-1,-1,1,2,56148,204,97,53,90693,1.01666,0.47549,107.59,467.23,577.78,1800,FALSE,"minisatid"
"normalized-fapp27-2550-3.xml.mzn_AND_NODATA",2.195334,22.438414,9.882285,0.245687,0.594768,0.462619,0,1.153632,3.865055,2.371034,64311.618011,237911.181249,3,48.638094,16.212698,1,2,1,59191,1.220785,152489,1328152.140321,584942.346816,9286,0,18574,47355,29912,0.156882,0,0.38308,0.800037,0.61692,0.043081,0,2550,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,2550,0,0,0,2.680031,1437256.551004,496843.440071,0.776961,3.020628,3.015846,45936,1.27526,2.506374,3.038478,45936,60124.312201,440698.592965,38,14796801,7398401,1,2,1,0,0,48486,0,0.819145,129944,69686821132,24089951035.2741,-1,-1,3.36658,6.770429,-1,-1,0.976831,0.45169,-1,-1,1.91162,3.143747,-1,-1,55,22,-1,-1,1,2,56148,204,97,53,90693,1.01666,0.47549,108.46,481.27,592.68,1800,FALSE,"minisatid"
"normalized-fapp27-2550-4.xml.mzn_AND_NODATA",2.195334,22.438414,9.882285,0.245687,0.594768,0.462619,0,1.153632,3.865055,2.371034,64311.618011,237911.181249,3,48.638094,16.212698,1,2,1,59191,1.220785,152489,1328152.140321,584942.346816,9286,0,18574,47355,29912,0.156882,0,0.38308,0.800037,0.61692,0.043081,0,2550,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,2550,0,0,0,2.680031,1437256.551004,496843.440071,0.776961,3.020628,3.015846,45936,1.27526,2.506374,3.038478,45936,60124.312201,440698.592965,38,14796801,7398401,1,2,1,0,0,48486,0,0.819145,129944,69686821132,24089951035.2741,-1,-1,3.36658,6.770429,-1,-1,0.976831,0.45169,-1,-1,1.91162,3.143747,-1,-1,55,22,-1,-1,1,2,56148,204,97,53,90693,1.01666,0.47549,108.25,467.83,579.05,1800,FALSE,"minisatid"
"normalized-fapp27-2550-5.xml.mzn_AND_NODATA",2.195334,22.438414,9.882285,0.245687,0.594768,0.462619,0,1.153632,3.865055,2.371034,64311.618011,237911.181249,3,48.638094,16.212698,1,2,1,59191,1.220785,152489,1328152.140321,584942.346816,9286,0,18574,47355,29912,0.156882,0,0.38308,0.800037,0.61692,0.043081,0,2550,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,2550,0,0,0,2.680031,1437256.551004,496843.440071,0.776961,3.020628,3.015846,45936,1.27526,2.506374,3.038478,45936,60124.312201,440698.592965,38,14796801,7398401,1,2,1,0,0,48486,0,0.819145,129944,69686821132,24089951035.2741,-1,-1,3.36658,6.770429,-1,-1,0.976831,0.45169,-1,-1,1.91162,3.143747,-1,-1,55,22,-1,-1,1,2,56724,210,93,117,158729,1.02709,0.442857,107.52,463.79,574.28,1800,FALSE,"minisatid"
"normalized-fapp27-2550-6.xml.mzn_AND_NODATA",2.19534,22.438931,9.882499,0.24569,0.59475,0.4626,0,1.153652,3.864941,2.371007,64309.618011,237906.568681,3,48.638094,16.212698,1,2,1,59189,1.220769,152484,1328137.908499,584935.230905,9285,0,18573,47354,29912,0.15687,0,0.383067,0.800047,0.616933,0.043082,0,2550,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,2550,0,0,0,2.680004,1437286.194287,496853.712236,0.776985,3.020594,3.015812,45935,1.275597,2.506397,3.038745,45935,60121.312201,440697.592965,38,14796801,7398401,1,2,1,0,0,48485,0,0.819156,129940,69686821130,24089952237.7741,-1,-1,3.366567,6.769269,-1,-1,0.97685,0.451588,-1,-1,1.911964,3.14409,-1,-1,55,22,-1,-1,1,2,56390,209,94,98,158728,1.02108,0.449761,105.49,459.6,568.06,1800,FALSE,"minisatid"
"normalized-fapp27-2550-7.xml.mzn_AND_NODATA",2.195367,22.440957,9.883331,0.245702,0.594679,0.462524,0,1.15373,3.865031,2.370899,64301.618011,237887.811437,3,48.638094,16.212698,1,2,1,59181,1.220705,152464,1328078.269345,584905.411328,9281,0,18569,47350,29912,0.156824,0,0.383016,0.800088,0.616984,0.043088,0,2550,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,2550,0,0,0,2.679895,1437404.779646,496894.874276,0.77708,3.020456,3.015672,45931,1.276943,2.50649,3.039873,45931,60109.312201,440693.592965,38,14796801,7398401,1,2,1,0,0,48481,0,0.819199,129924,69686821122,24089960399.7741,-1,-1,3.366515,6.763598,-1,-1,0.976927,0.45178,-1,-1,1.913329,3.145321,-1,-1,55,22,-1,-1,1,2,58269,207,88,119,204042,1.05525,0.425121,108.08,457.25,568.29,1800,FALSE,"minisatid"
"normalized-fapp27-2550-8.xml.mzn_AND_NODATA",2.195406,22.443996,9.884579,0.245719,0.594573,0.462411,0,1.153847,3.865165,2.370736,64289.618011,237859.675569,3,48.638094,16.212698,1,2,1,59169,1.220609,152434,1327988.810613,584860.681962,9275,0,18563,47344,29912,0.156754,0,0.38294,0.800149,0.61706,0.043097,0,2550,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,2550,0,0,0,2.679732,1437582.694379,496956.630073,0.777223,3.020248,3.015464,45925,1.278942,2.506629,3.041439,45925,60091.312201,440687.592965,38,14796801,7398401,1,2,1,0,0,48475,0,0.819263,129900,69686821110,24089972642.7741,-1,-1,3.366436,6.756142,-1,-1,0.977041,0.452249,-1,-1,1.915352,3.148366,-1,-1,55,22,-1,-1,1,2,58263,207,88,119,204042,1.05537,0.425121,106.87,467.44,577.28,1800,FALSE,"minisatid"
"normalized-fapp27-2550-9.xml.mzn_AND_NODATA",2.195499,22.451093,9.887495,0.245759,0.594324,0.462146,0,1.15412,3.86548,2.370356,64261.618011,237794.025213,3,48.638094,16.212698,1,2,1,59141,1.220383,152364,1327780.073571,584756.313441,9261,0,18549,47330,29912,0.156592,0,0.382761,0.800291,0.617239,0.043117,0,2550,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,2550,0,0,0,2.67935,1437998.000083,497100.786401,0.777556,3.019764,3.014976,45911,1.28353,2.506953,3.044808,45911,60049.312201,440673.592965,38,14796801,7398401,1,2,1,0,0,48461,0,0.819415,129844,69686821082,24090001209.7741,-1,-1,3.366253,6.740162,-1,-1,0.977308,0.452991,-1,-1,1.919973,3.150692,-1,-1,55,22,-1,-1,1,2,54413,204,98,47,90756,0.986136,0.480392,108.49,462.32,573.77,1800,FALSE,"minisatid"
"normalized-fapp31-0400-0.xml.mzn_AND_NODATA",2.2288,22.533519,9.715554,0.226372,0.60083,0.479758,0,1.058326,3.614816,2.401243,18200.606428,65226.399781,3,48.377739,16.125913,1,2,1,16285,1.221406,42366,366958.362737,158217.792931,2716,0,5433,13169,7900,0.166779,0,0.407485,0.808658,0.592515,0.024562,0,400,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,400,0,0,0,2.722268,1399537.960399,483947.354854,1.024817,2.918587,2.915009,12933,1.061169,2.338791,2.721315,12933,16065.041103,118283.901844,32,13520001,6760001,1,2,1,0,0,13333,0,0.818729,36296,18660039626,6452470082.26461,-1,-1,3.452036,6.410335,-1,-1,1.288566,0.380704,-1,-1,1.734251,2.919344,-1,-1,52,20,-1,-1,1,2,76509,886,422,309,74896,4.89532,0.476298,14.8,27.47,44.59,1800,FALSE,"minisatid"
"normalized-fapp31-0400-1.xml.mzn_AND_NODATA",2.2288,22.533519,9.715554,0.226372,0.60083,0.479758,0,1.058326,3.614816,2.401243,18200.606428,65226.399781,3,48.377739,16.125913,1,2,1,16285,1.221406,42366,366958.362737,158217.792931,2716,0,5433,13169,7900,0.166779,0,0.407485,0.808658,0.592515,0.024562,0,400,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,400,0,0,0,2.722268,1399537.960399,483947.354854,1.024817,2.918587,2.915009,12933,1.061169,2.338791,2.721315,12933,16065.041103,118283.901844,32,13520001,6760001,1,2,1,0,0,13333,0,0.818729,36296,18660039626,6452470082.26461,-1,-1,3.452036,6.410335,-1,-1,1.288566,0.380704,-1,-1,1.734251,2.919344,-1,-1,52,20,-1,-1,1,2,78474,879,418,296,70736,5.02105,0.47554,14.97,27.41,44.68,1800,FALSE,"minisatid"
"normalized-fapp31-0400-10.xml.mzn_AND_NODATA",2.229702,22.593398,9.739373,0.226635,0.598742,0.477625,0,1.06041,3.616288,2.398527,18136.606428,65077.046562,3,48.377739,16.125913,1,2,1,16221,1.219532,42206,366487.515193,157982.369159,2684,0,5401,13137,7900,0.165465,0,0.40606,0.809876,0.59394,0.024659,0,400,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,400,0,0,0,2.719194,1402905.011804,485115.941829,1.0279,2.914671,2.911068,12901,1.097159,2.341295,2.745024,12901,15969.041103,118251.901844,32,13520001,6760001,1,2,1,0,0,13301,0,0.819986,36168,18660039562,6452527142.26461,-1,-1,3.450718,6.224118,-1,-1,1.291054,0.3844,-1,-1,1.770364,2.947368,-1,-1,52,20,-1,-1,1,2,55638,888,421,329,57106,3.57456,0.474099,15.06,27.26,44.63,1800,FALSE,"minisatid"
