Chi-squared,F ANOVA,PCA,Variance,Original
2.1194964408874517,1.3061336278915403,0.3503126382827759,0.5858314275741577,0.457721495628357
0.07491853237152099,0.025656747817993163,0.017069554328918456,0.020504069328308103,0.03216485977172852
0.004491257667541504,0.0033286094665527345,0.0038310766220092775,0.001980423927307129,0.0016213417053222653
0.003134989738464356,0.004018282890319825,0.010033488273620605,0.002808618545532227,0.0067037582397460925
1.1640297174453735,0.7938361644744873,2.23984968662262,2.173589897155762,2.430097246170044
0.023091840744018557,0.01875474452972412,0.0191469669342041,0.016477131843566896,0.035318279266357416
0.0037695646286010735,0.0036244869232177736,0.0055948257446289075,0.0016013383865356445,0.002439713478088379
0.004044556617736815,0.0049495935440063464,0.004389262199401857,0.0033380508422851556,0.008775472640991211
1.9810191631317136,0.9340903043746948,0.04207930564880371,1.7713061809539794,1.4225605487823487
0.22849721908569334,0.3684282302856445,0.06182758808135986,0.14603872299194334,0.10926814079284668
0.0027844905853271484,0.003261327743530273,0.004303169250488281,0.002638769149780273,0.0033810853958129877
0.014296698570251462,0.023540878295898442,0.032764434814453125,0.008787965774536133,0.1093707799911499
4.271361470222473,6.38408203125,6.102890944480896,1.577781081199646,3.586259174346924
9.562391924858094,0.7387860298156739,0.4508504390716553,10.118813657760619,0.8576441049575806
0.007712721824645995,0.010481834411621094,0.010514640808105468,0.004636645317077637,0.010990262031555176
0.0053644895553588865,0.008023428916931152,0.01535630226135254,0.006980586051940918,0.039864349365234385
2.3919864416122443,3.4787708997726434,4.547666478157043,1.5061107635498048,0.4777832269668579
1.2216692686080932,5.3643802165985095,0.19073946475982667,0.21038858890533446,0.32839078903198243
0.004778528213500975,0.006122159957885742,0.006773543357849121,0.0033762693405151372,0.0049457311630249036
0.007514619827270507,0.009470129013061523,0.021554946899414062,0.011117911338806151,0.059607100486755375
0.3847620010375977,3.3389903783798216,2.514799571037293,1.526940679550171,5.63228018283844
1.1835315942764282,2.450655436515808,0.2856948614120484,0.2918690204620361,0.6100059747695923
0.006585288047790528,0.01007082462310791,0.01400461196899414,0.0038120269775390623,0.009842634201049805
0.0070454835891723645,0.010935211181640623,0.028474354743957517,0.02012736797332764,0.0546400785446167
2.669897365570068,1.5193822383880615,2.323396396636963,0.4925368785858154,3.0138834953308105
6.391073989868164,8.627390050888062,0.3971240282058716,3.960936069488525,1.1435535907745362
0.00977935791015625,0.008254766464233398,0.024339056015014647,0.006824207305908203,0.016770434379577637
0.00363922119140625,0.00490875244140625,0.010489821434020996,0.012138700485229493,0.009473848342895507
1.4930944681167602,1.845232987403869,2.6338520526885985,1.6713703393936157,0.5341778993606567
0.019847726821899413,0.021993517875671387,0.022141742706298827,0.018595623970031738,0.04243862628936768
0.003194975852966309,0.003379130363464356,0.007230138778686524,0.002267003059387207,0.002384757995605469
0.02793271541595459,0.023915982246398924,0.26602299213409425,0.04034090042114258,0.14075703620910646
0.21485705375671388,5.879655742645264,13.033051490783693,2.748802781105041,5.757555627822876
2.5997007131576537,2.729147529602051,19.70851676464081,51.20230853557587,43.71849377155304
0.050188207626342775,0.028156709671020512,0.11779670715332033,0.048515892028808585,0.11730079650878908
